Año;SemanaAño;IdCaptura;Rectangulo;RE;HKE;JAX;LEZ;MAC;OTROS;SQI;WHB
2018;28;284947;1,70E+02;'17E1';2,31;95,25;0;0;2,44;0;0
2018;28;284959;1,70E+02;'17E1';6,55;88,57;0;0;0;0;4,88
2018;28;284970;1,70E+08;'17E7';23,46;0;0;0;70,37;6,17;0
2018;28;284978;1,60E+02;'16E1';3,7;75,05;0;0;0;0;21,26
2018;28;284998;1,60E+02;'16E1';8,57;57,14;0;0;0;0;34,29
2018;28;285020;1,60E+06;'16E5';7,48;0;5,08;0;67,2;0;20,24
2018;28;285042;1,60E+05;'16E4';4,17;20,83;20,83;0;54,17;0;0
2018;28;285043;1,60E+02;'16E1';0;22,78;16,03;0;61,18;0;0
2018;28;285078;1,60E+03;'16E2';12,2;2,01;28,98;0;56,81;0;0
2018;28;285079;1,60E+02;'16E1';40,92;2,66;37,2;0;19,22;0;0
2018;28;285484;1,70E+08;'17E7';23,91;0;0;0;65,22;10,87;0
2018;28;285922;1,60E+05;'16E4';7,34;0;0;0;0;0;92,66
2018;28;286318;1,60E+05;'16E4';15,07;0;24,66;0;60,27;0;0
2018;28;286367;1,60E+05;'16E4';5,3;0;0;0;0;0;94,7
2018;28;286443;1,60E+05;'16E4';14,1;0;0;0;85,9;0;0
2018;28;286444;1,60E+05;'16E4';0;0;41,26;0;58,74;0;0
2018;28;286501;1,60E+05;'16E4';6,27;26,76;16,06;0;50,92;0;0
2018;28;286628;1,70E+02;'17E1';0;0;0;0;0;0;100
2018;28;286634;1,70E+02;'17E1';29,32;0;0;0;0;0;70,68
2018;28;286635;1,70E+02;'17E1';3,17;0;0;0;0;0;96,83
2018;28;286663;1,60E+02;'16E1';0,85;0;0;0;0;0;99,15
2018;28;286669;1,60E+02;'16E1';2,04;0;0;0;0;0;97,96
2018;28;286730;1,60E+02;'16E1';100;0;0;0;0;0;0
2018;28;286794;1,70E+02;'17E1';2,39;0;0;0;0;0;97,61
2018;28;286803;1,70E+02;'17E1';0;6,01;25,78;0;40,23;0;27,98
2018;28;286810;1,60E+02;'16E1';4,49;70,51;0;0;7,69;0;17,31
2018;28;286836;1,60E+02;'16E1';0;0;0;0;0;2,32;97,68
2018;28;286837;1,60E+02;'16E1';3,6;0;0;0;0;0;96,4
2018;28;286885;1,60E+07;'16E6';11,06;0;5,62;0;69,22;7,65;6,45
2018;28;286886;1,60E+02;'16E1';0;100;0;0;0;0;0
2018;28;286892;1,60E+04;'16E3';0;29,51;11,48;0;59,02;0;0
2018;28;286893;1,70E+02;'17E1';0,88;0;0;0;0;0;99,12
2018;28;286907;1,60E+02;'16E1';0;97,49;0;0;0;0;2,51
2018;28;286911;1,60E+03;'16E2';11,73;0;0;0;88,27;0;0
2018;28;286989;1,60E+02;'16E1';0;0;0;0;100;0;0
2018;28;287006;1,50E+01;'15E0';7,64;33,89;0;0;43,18;0;15,29
2018;28;287017;1,60E+06;'16E5';3,57;0;9,7;0;74,75;0;11,98
2018;28;287018;1,60E+07;'16E6';0;0;0;0;100;0;0
2018;28;287022;1,60E+02;'16E1';0;100;0;0;0;0;0
2018;28;287036;1,60E+06;'16E5';0;0;28,36;0;71,64;0;0
2018;28;287054;1,60E+02;'16E1';0;0;0;0;100;0;0
2018;28;287056;1,60E+02;'16E1';0;100;0;0;0;0;0
2018;28;287062;1,60E+02;'16E1';27,25;70,64;0;0;2,12;0;0
2018;28;287095;1,60E+02;'16E1';42,68;6,24;0;0;0;0;51,08
2018;28;287104;1,60E+02;'16E1';8,43;21,31;0;0;0;0;70,26
2018;28;287119;1,60E+02;'16E1';3,04;94,83;0;0;2,13;0;0
2018;28;287129;1,60E+02;'16E1';13,16;65,79;0;0;0;0;21,05
2018;28;287142;1,60E+02;'16E1';100;0;0;0;0;0;0
2018;28;287148;1,60E+02;'16E1';37,4;4,07;17,07;0;41,46;0;0
2018;28;287159;1,60E+02;'16E1';0;100;0;0;0;0;0
2018;28;287163;1,60E+04;'16E3';33,33;0;33,33;0;33,33;0;0
2018;28;287164;1,60E+02;'16E1';0;0;60;0;40;0;0
2018;28;287179;1,60E+02;'16E1';23,74;0;76,26;0;0;0;0
2018;28;287209;1,60E+07;'16E6';2,89;8,66;8,66;0;75,88;0;3,92
2018;28;287218;1,60E+02;'16E1';24,34;0;41,64;0;34,02;0;0
2018;28;287229;1,60E+02;'16E1';100;0;0;0;0;0;0
2018;28;287233;1,50E+01;'15E0';20,93;0;13,95;0;65,12;0;0
2018;28;287256;1,60E+02;'16E1';55,56;11,11;0;0;33,33;0;0
2018;28;287257;1,60E+02;'16E1';7,46;36,57;14,93;0;41,04;0;0
2018;28;287667;1,60E+05;'16E4';49,49;0;9,4;0;41,12;0;0
2018;28;287884;1,60E+05;'16E4';4,7;0;2,48;0;92,82;0;0
2018;28;288145;1,60E+04;'16E3';10,19;0;0;0;0;0;89,81
2018;28;288155;1,60E+05;'16E4';4,47;0;0;0;0;0;95,53
2018;28;288412;1,70E+02;'17E1';0;0;0;0;0;0;100
2018;28;288642;1,70E+02;'17E1';7,83;0;0;0;0;0;92,17
2018;28;288660;1,70E+02;'17E1';2,85;0;0;0;0;0;97,15
2018;28;288687;1,70E+02;'17E1';0,96;0;0;0;0;0;99,04
2018;28;288702;1,60E+06;'16E5';5,73;42,73;13,22;0;38,24;0;0,09
2018;28;288814;1,70E+02;'17E1';0;0;0;0;0;0;100
2018;28;288825;1,50E+02;'15E1';100;0;0;0;0;0;0
2018;28;288841;1,60E+05;'16E4';0;0;0;0;100;0;0
2018;28;288843;1,50E+02;'15E1';100;0;0;0;0;0;0
2018;28;288851;1,60E+02;'16E1';0;0;0;0;0;0;100
2018;28;288913;1,60E+03;'16E2';6,55;24,77;10,16;0;58,52;0;0
2018;28;288914;1,60E+03;'16E2';5,04;35,31;7,57;0;45,15;0;6,94
2018;28;288916;1,50E+01;'15E0';4,94;80,66;0;0;14,4;0;0
2018;28;288919;1,60E+03;'16E2';29,52;5,39;5,99;0;59,1;0;0
2018;28;288928;1,60E+03;'16E2';4,28;29,91;7,98;0;57,83;0;0
2018;28;288936;1,60E+02;'16E1';0;100;0;0;0;0;0
2018;28;288956;1,50E+02;'15E1';100;0;0;0;0;0;0
2018;28;288958;1,60E+02;'16E1';1,51;0;0;0;0;0;98,49
2018;28;288971;1,60E+02;'16E1';0;0;0;0;0;3,21;96,79
2018;28;288992;1,50E+01;'15E0';100;0;0;0;0;0;0
2018;28;288995;1,60E+02;'16E1';0;0;0;0;0;0;100
2018;28;289029;1,60E+02;'16E1';0;0;0;0;1,05;0;98,95
2018;28;289040;1,60E+02;'16E1';8,84;82,87;8,29;0;0;0;0
2018;28;289082;1,60E+02;'16E1';3,94;9,63;0;0;0,83;0;85,6
2018;28;289088;1,70E+02;'17E1';14,12;5,08;0;0;0;0;80,8
2018;28;289113;1,60E+02;'16E1';6,29;86,96;0;0;0;0;6,75
2018;28;289131;1,60E+02;'16E1';0;0;0;0;100;0;0
2018;28;289155;1,60E+08;'16E7';0;0;0;0;38,24;0;61,76
2018;28;289167;1,50E+01;'15E0';0;0;0;0;100;0;0
2018;28;289168;1,60E+02;'16E1';5,12;81,73;0;0;4,98;0;8,17
2018;28;289189;1,60E+02;'16E1';100;0;0;0;0;0;0
2018;28;289214;1,60E+02;'16E1';0;0;37,5;0;31,25;0;31,25
2018;28;289217;1,60E+05;'16E4';0;0;38,66;0;61,34;0;0
2018;28;289223;1,60E+04;'16E3';8,33;27,78;0;0;63,89;0;0
2018;28;289224;1,60E+02;'16E1';0;100;0;0;0;0;0
2018;28;289260;1,70E+02;'17E1';14,29;0;48,98;0;36,73;0;0
2018;28;289272;1,60E+07;'16E6';0;0;0;0;77,12;0;22,88
2018;28;289288;1,60E+02;'16E1';56,34;0;29,58;0;14,08;0;0
2018;28;289290;1,60E+02;'16E1';8,72;82,05;0;0;0;0;9,23
2018;28;289322;1,50E+01;'15E0';0;100;0;0;0;0;0
2018;28;289329;1,60E+02;'16E1';5,55;83,73;0;0;0;0;10,72
2018;28;289336;1,70E+08;'17E7';26,13;0;0;0;63,51;10,36;0
2018;28;289337;1,70E+08;'17E7';0;0;0;0;100;0;0
2018;28;289449;1,60E+03;'16E2';27,81;0;23,86;0;31,61;0;16,72
2018;28;290039;1,60E+08;'16E7';31,8;0;0;0;47,07;16,74;4,39
2018;28;290116;1,60E+04;'16E3';0;0;0;0;100;0;0
2018;28;290188;1,60E+04;'16E3';1,53;0;0;0;0;0;98,47
2018;28;290234;1,70E+08;'17E7';44,93;0;0;0;44,93;10,14;0
2018;28;290254;1,60E+05;'16E4';1,81;0;0;0;0;0;98,19
2018;28;290330;1,60E+05;'16E4';0;0;0;0;100;0;0
2018;28;290430;1,60E+02;'16E1';12,54;11,76;32,76;0;29,31;0;13,64
2018;28;290432;1,70E+02;'17E1';0;0;0;0;0;0;100
2018;28;290492;1,60E+02;'16E1';28,57;32,14;0;0;0;0;39,29
2018;28;290540;1,70E+02;'17E1';0;0;0;0;0;0;100
2018;28;290547;1,60E+04;'16E3';5,97;35,27;0;0;58,76;0;0
2018;28;290654;1,60E+03;'16E2';16,67;0;33,33;0;50;0;0
2018;28;290656;1,70E+02;'17E1';1,16;0;0;0;0;0;98,84
2018;28;290657;1,50E+01;'15E0';0,92;0;0;0;0;0;99,08
2018;28;290668;1,50E+01;'15E0';1,13;0;0;0;0;0;98,87
2018;28;290687;1,60E+03;'16E2';12,9;0;0;0;87,1;0;0
2018;28;290693;1,60E+05;'16E4';12,08;0;19,87;0;68,04;0;0
2018;28;290694;1,60E+05;'16E4';0;0;0;0;100;0;0
2018;28;290695;1,60E+05;'16E4';0;0;0;0;100;0;0
2018;28;290707;1,60E+05;'16E4';0;33,73;39,16;0;27,11;0;0
2018;28;290759;1,50E+01;'15E0';60;0;0;0;40;0;0
2018;28;290762;1,60E+02;'16E1';0;47,37;0;0;0;0;52,63
2018;28;290773;1,50E+01;'15E0';100;0;0;0;0;0;0
2018;28;290785;1,60E+05;'16E4';0;33,37;13,06;0;53,58;0;0
2018;28;290797;1,60E+05;'16E4';9,98;8,06;20,19;0;61,77;0;0
2018;28;290807;1,60E+02;'16E1';100;0;0;0;0;0;0
2018;28;290816;1,50E+01;'15E0';100;0;0;0;0;0;0
2018;28;290841;1,60E+02;'16E1';20;80;0;0;0;0;0
2018;28;290858;1,60E+03;'16E2';7,97;0;25,95;0;66,08;0;0
2018;28;290902;1,60E+02;'16E1';3,93;78,93;0;0;11,71;0;5,44
2018;28;290904;1,60E+04;'16E3';16,83;0;6,1;0;77,07;0;0
2018;28;290908;1,60E+02;'16E1';0;0;0;0;0;0,65;99,35
2018;28;290910;1,60E+02;'16E1';4,26;0;47,87;0;26,6;0;21,28
2018;28;290916;1,60E+02;'16E1';15,34;0;0;0;0;0;84,66
2018;28;290928;1,60E+02;'16E1';0;0;0;0;0;0;100
2018;28;290940;1,60E+02;'16E1';13,31;34,53;6,12;0;46,04;0;0
2018;28;290951;1,50E+02;'15E1';52,08;7,13;16,53;0;24,26;0;0
2018;28;290958;1,60E+02;'16E1';0;59,9;0;0;8,49;0;31,61
2018;28;290976;1,50E+01;'15E0';34,22;0;14,66;0;51,12;0;0
2018;28;290991;1,70E+02;'17E1';13,24;63,24;0;0;8,82;0;14,71
2018;28;290992;1,60E+02;'16E1';19,46;0;75,68;0;4,86;0;0
2018;28;290999;1,60E+02;'16E1';13,46;55,24;0;0;20,25;0;11,05
2018;28;291035;1,50E+02;'15E1';15,38;6,15;38,46;0;40;0;0
2018;28;291157;1,60E+07;'16E6';0;0;12,84;0;71,9;0;15,25
2018;28;291566;1,60E+07;'16E6';0;0;39,89;0;41,34;3,61;15,16
2018;28;291589;1,60E+07;'16E6';13,38;0;4,91;0;71,57;0;10,14
2018;28;291590;1,60E+07;'16E6';0;0;0;0;100;0;0
2018;28;292314;1,70E+08;'17E7';25;0;0;0;61,36;13,64;0
2018;29;292880;1,70E+02;'17E1';7,52;0;0;0;0;0;92,48
2018;29;292969;1,60E+05;'16E4';2,26;0;0;0;0;0;97,74
2018;29;293039;1,60E+01;'16E0';0,94;0;0;0;0;0;99,06
2018;29;293046;1,70E+02;'17E1';0,72;0;0;0;0;0;99,28
2018;29;293061;1,50E+02;'15E1';100;0;0;0;0;0;0
2018;29;293071;1,60E+01;'16E0';0,98;0;0;0;0;0;99,02
2018;29;293073;1,50E+02;'15E1';100;0;0;0;0;0;0
2018;29;293116;1,50E+02;'15E1';13,07;0;17,16;0;69,77;0;0
2018;28;293123;1,60E+03;'16E2';6,85;21,4;6,85;0;34,08;0;30,82
2018;29;293127;1,60E+03;'16E2';0;20,98;6,99;0;72,03;0;0
2018;29;293133;1,50E+01;'15E0';0;0;0;0;0;0;100
2018;29;293134;1,50E+01;'15E0';0;0;0;0;0;4,1;95,9
2018;29;293141;1,60E+02;'16E1';0;100;0;0;0;0;0
2018;29;293151;1,70E+02;'17E1';0;0;0;0;0;0;100
2018;29;293153;1,60E+02;'16E1';2,5;95,52;0;0;0;0;1,98
2018;29;293168;1,70E+02;'17E1';0;0;0;0;0;0;100
2018;29;293201;1,60E+01;'16E0';100;0;0;0;0;0;0
2018;29;293202;1,50E+01;'15E0';0;100;0;0;0;0;0
2018;29;293208;1,60E+02;'16E1';0;100;0;0;0;0;0
2018;29;293226;1,50E+01;'15E0';100;0;0;0;0;0;0
2018;29;293227;1,50E+01;'15E0';100;0;0;0;0;0;0
2018;29;293236;1,60E+05;'16E4';7,26;0;23,97;0;68,77;0;0
2018;29;293237;1,60E+05;'16E4';0;0;0;0;100;0;0
2018;29;293258;1,60E+05;'16E4';8,08;18,74;9,92;0;63,27;0;0
2018;29;293268;1,60E+04;'16E3';5,29;41,74;0;0;52,97;0;0
2018;29;293269;1,60E+02;'16E1';0;100;0;0;0;0;0
2018;29;293301;1,60E+02;'16E1';1,72;94,67;0;0;0;0;3,61
2018;29;293305;1,60E+02;'16E1';1,32;8,73;0;0;0,56;0;89,39
2018;29;293312;1,60E+02;'16E1';0;100;0;0;0;0;0
2018;29;293313;1,50E+02;'15E1';0;0;0;0;0;0;100
2018;29;293315;1,60E+05;'16E4';0;0;0;0;100;0;0
2018;29;293339;1,70E+02;'17E1';10,47;2,85;0;0;0;0;86,68
2018;29;293366;1,60E+02;'16E1';100;0;0;0;0;0;0
2018;29;293376;1,60E+04;'16E3';19,01;0;0;0;49,82;0;31,16
2018;29;293377;1,50E+02;'15E1';20,25;0;12,66;0;67,09;0;0
2018;29;293387;1,60E+02;'16E1';0;0;100;0;0;0;0
2018;29;293405;1,70E+08;'17E7';35,85;0;0;0;59,43;4,72;0
2018;29;293409;1,60E+03;'16E2';0;0;32,76;0;67,24;0;0
2018;29;293416;1,50E+01;'15E0';9,62;0;4,49;0;85,9;0;0
2018;29;293422;1,60E+05;'16E4';0;59,7;7,46;0;32,84;0;0
2018;29;293473;1,50E+01;'15E0';21,05;0;0;0;78,95;0;0
2018;29;293488;1,60E+02;'16E1';0;0;0;0;0;0;100
2018;29;293499;1,50E+01;'15E0';0;0;15,31;0;36,48;0;48,21
2018;29;293731;1,50E+02;'15E1';100;0;0;0;0;0;0
2018;29;293856;1,60E+05;'16E4';20,71;0;28,24;0;51,05;0;0
2018;29;294039;1,60E+04;'16E3';6,27;0;29,02;0;64,71;0;0
2018;29;294042;1,60E+05;'16E4';0;0;0;0;0;0;100
2018;29;294101;1,50E+01;'15E0';0;0;0;0;100;0;0
2018;29;294558;1,50E+01;'15E0';0;0;0;0;100;0;0
2018;29;294572;1,70E+08;'17E7';33,9;0;0;0;50,85;15,25;0
2018;29;294721;1,50E+01;'15E0';0;0;0;0;0;0;100
2018;29;294722;1,50E+01;'15E0';100;0;0;0;0;0;0
2018;29;294743;1,60E+06;'16E5';8,34;34,76;6,68;0;50,21;0;0
2018;29;294746;1,60E+01;'16E0';5,81;0;0;0;0;0;94,19
2018;29;294783;1,50E+01;'15E0';100;0;0;0;0;0;0
2018;29;294823;1,70E+02;'17E1';0;0;0;0;0;0;100
2018;29;294835;1,50E+02;'15E1';100;0;0;0;0;0;0
2018;29;294839;1,70E+02;'17E1';0;0;0;0;0;0;100
2018;29;294841;1,50E+02;'15E1';100;0;0;0;0;0;0
2018;29;294852;1,60E+04;'16E3';1,98;42,08;10,98;0;44,97;0;0
2018;29;294870;1,70E+02;'17E1';0;0;0;0;0;0;100
2018;29;294875;1,60E+03;'16E2';27,55;8,84;7,2;0;56,41;0;0
2018;29;294877;1,60E+03;'16E2';1,06;16,93;0;0;79,52;0;2,49
2018;29;294938;1,60E+03;'16E2';5,17;26,05;10,76;0;58,02;0;0
2018;29;294947;1,50E+06;'15E5';0;0;14,09;0;85,91;0;0
2018;29;294948;1,70E+02;'17E1';0,92;0;0;0;0;0;99,08
2018;29;294961;1,70E+02;'17E1';1,13;0;0;0;0;0;98,87
2018;29;295017;1,50E+01;'15E0';22,52;50,45;0;0;27,03;0;0
2018;29;295026;1,60E+02;'16E1';47,62;0;0;0;0;0;52,38
2018;29;295043;1,60E+02;'16E1';0;100;0;0;0;0;0
2018;29;295062;1,60E+04;'16E3';33,82;0;0;0;66,18;0;0
2018;29;295075;1,60E+03;'16E2';20;0;40;0;40;0;0
2018;29;295089;1,60E+05;'16E4';0;0;0;0;100;0;0
2018;29;295116;1,60E+08;'16E7';0;0;0;0;77,65;22,35;0
2018;29;295144;1,60E+02;'16E1';0;100;0;0;0;0;0
2018;29;295161;1,60E+08;'16E7';0;0;0;0;68,5;0;31,5
2018;29;295175;1,60E+02;'16E1';1,21;0;0;0;0;0;98,79
2018;29;295183;1,60E+02;'16E1';23,73;34,46;0;0;41,81;0;0
2018;29;295197;1,70E+02;'17E1';9,76;0;0;0;0;0;90,24
2018;29;295229;1,60E+02;'16E1';0;0;70,59;0;29,41;0;0
2018;29;295240;1,60E+02;'16E1';0;50;0;0;0;0;50
2018;29;295252;1,60E+02;'16E1';100;0;0;0;0;0;0
2018;29;295301;1,50E+01;'15E0';20,58;9,6;12,62;0;47,33;0;9,88
2018;29;296167;1,60E+05;'16E4';1,19;0;0;0;0;0;98,81
2018;29;296344;1,60E+05;'16E4';0;100;0;0;0;0;0
2018;29;296393;1,60E+05;'16E4';0;0;20,99;0;79,01;0;0
2018;29;296624;1,60E+05;'16E4';0;100;0;0;0;0;0
2018;29;296658;1,50E+01;'15E0';0,6;0;0;0;0;0;99,4
2018;29;296687;1,50E+02;'15E1';100;0;0;0;0;0;0
2018;29;296729;1,50E+01;'15E0';0;0;0;0;0;0;100
2018;29;296749;1,50E+02;'15E1';100;0;0;0;0;0;0
2018;29;296820;1,70E+02;'17E1';0,69;0;0;0;0;0;99,31
2018;29;296828;1,70E+02;'17E1';0;0;0;0;0;0;100
2018;29;296846;1,70E+02;'17E1';0,63;0;0;0;0;0;99,37
2018;29;296867;1,70E+02;'17E1';0;0;0;0;0;0;100
2018;29;296868;1,60E+03;'16E2';0;0;13,21;0;86,79;0;0
2018;29;296901;1,60E+02;'16E1';15,38;0;7,69;0;54,36;0;22,56
2018;29;296908;1,60E+03;'16E2';14,32;30,07;14,32;0;41,29;0;0
2018;29;296909;1,50E+06;'15E5';24,53;0;17,96;0;57,51;0;0
2018;29;296911;1,70E+02;'17E1';0;0;0;0;0;0;100
2018;29;296923;1,60E+02;'16E1';9,13;25,98;0;0;18,43;0;46,46
2018;29;296939;1,60E+02;'16E1';100;0;0;0;0;0;0
2018;29;296948;1,60E+02;'16E1';5,46;72,69;0;0;0;0;21,85
2018;29;296987;1,60E+05;'16E4';4,35;42,27;11,47;0;41,91;0;0
2018;29;297032;1,60E+02;'16E1';15,94;10,14;18,84;0;26,09;0;28,99
2018;29;297033;1,50E+01;'15E0';0;0;39,39;0;42,42;0;18,18
2018;29;297052;1,50E+02;'15E1';0;27,32;0;0;72,68;0;0
2018;29;297062;1,60E+03;'16E2';0;7,96;7,37;0;84,66;0;0
2018;29;297078;1,60E+08;'16E7';0;0;8,17;0;78,37;0;13,46
2018;29;297079;1,60E+07;'16E6';0;0;0;0;100;0;0
2018;29;297091;1,60E+02;'16E1';0;0;0;0;100;0;0
2018;29;297102;1,60E+03;'16E2';35,76;0;0;0;64,24;0;0
2018;29;297103;1,50E+01;'15E0';5,28;0;14,38;0;80,33;0;0
2018;29;297119;1,70E+08;'17E7';7,54;0;7;0;48,83;26,06;10,56
2018;29;297126;1,60E+06;'16E5';0;0;35,26;0;64,74;0;0
2018;29;297163;1,70E+02;'17E1';23,23;21,29;0;0;20,65;0;34,84
2018;29;297174;1,70E+02;'17E1';2,67;2,26;0;0;0;0;95,07
2018;29;297179;1,60E+02;'16E1';17,42;0;0;0;35,19;0;47,39
2018;29;297184;1,60E+04;'16E3';0;0;16,26;0;83,74;0;0
2018;29;297197;1,70E+08;'17E7';18,37;0;0;0;81,63;0;0
2018;29;297238;1,60E+01;'16E0';15,79;2,11;3,16;48,42;23,16;0;7,37
2018;29;297244;1,60E+02;'16E1';13,09;0,56;0;0;0;0;86,34
2018;29;297256;1,60E+02;'16E1';59,7;14,18;14,93;0;0;0;11,19
2018;29;297277;1,60E+03;'16E2';0;0;37,74;0;62,26;0;0
2018;29;297282;1,60E+02;'16E1';100;0;0;0;0;0;0
2018;29;297302;1,50E+02;'15E1';71,6;10,33;0,52;0;17,56;0;0
2018;29;297322;1,50E+01;'15E0';2,72;0;8,15;0;89,13;0;0
2018;29;297329;1,60E+02;'16E1';10,42;38,89;18,06;0;32,64;0;0
2018;29;297344;1,50E+01;'15E0';40,35;0;28,15;0;4,92;0;26,57
2018;29;297350;1,60E+02;'16E1';38,9;12,2;14,73;0;7,59;0;26,58
2018;29;297379;1,60E+02;'16E1';0;0;0;0;0;0;100
2018;29;297380;1,60E+02;'16E1';0;6,13;0;0;33,09;0;60,78
2018;29;297553;1,60E+02;'16E1';100;0;0;0;0;0;0
2018;29;297899;1,60E+05;'16E4';51,66;0;31,75;0;16,59;0;0
2018;29;298020;1,60E+05;'16E4';2,04;18,15;11,67;0;68,15;0;0
2018;29;298432;1,50E+01;'15E0';0;0;0;0;0;0;100
2018;29;298499;1,60E+05;'16E4';9,36;12,63;9,36;0;68,66;0;0
2018;29;298632;1,60E+05;'16E4';100;0;0;0;0;0;0
2018;29;298633;1,60E+05;'16E4';0;0;0;0;0;0;100
2018;29;298657;1,60E+05;'16E4';14,97;0;0;0;85,03;0;0
2018;29;298658;1,60E+05;'16E4';0;0;62,67;0;37,33;0;0
2018;29;298875;1,50E+01;'15E0';100;0;0;0;0;0;0
2018;29;298876;1,50E+01;'15E0';100;0;0;0;0;0;0
2018;29;298883;1,50E+01;'15E0';2,96;0;0;0;0;0;97,04
2018;29;298887;1,50E+01;'15E0';100;0;0;0;0;0;0
2018;29;298904;1,50E+01;'15E0';100;0;0;0;0;0;0
2018;29;298916;1,60E+03;'16E2';5,52;19,04;6,87;0;68,56;0;0
2018;29;298917;1,60E+03;'16E2';24,22;10,78;14,05;0;50,95;0;0
2018;29;298918;1,50E+01;'15E0';0,37;0;0;0;0;0;99,63
2018;29;298939;1,70E+03;'17E2';8,23;0;26,94;0;64,83;0;0
2018;29;298941;1,70E+02;'17E1';2,06;0;0;0;0;0;97,94
2018;29;298957;1,60E+03;'16E2';9,27;8,96;20,85;0;56,45;0;4,48
2018;29;298960;1,70E+02;'17E1';0;100;0;0;0;0;0
2018;29;298961;1,70E+02;'17E1';0;0;0;0;0;0;100
2018;29;298966;1,70E+02;'17E1';0;0;0;0;0;0;100
2018;29;298983;1,60E+03;'16E2';21,1;31,65;16,88;0;30,38;0;0
2018;29;298984;1,60E+02;'16E1';100;0;0;0;0;0;0
2018;29;299009;1,50E+02;'15E1';0;0;0;0;100;0;0
2018;29;299051;1,70E+02;'17E1';4,88;3,83;0;0;0;0;91,29
2018;29;299093;1,70E+02;'17E1';1,53;0;0;0;0;0;98,47
2018;29;299115;1,60E+02;'16E1';14,62;0;0;0;0;0;85,38
2018;29;299126;1,50E+01;'15E0';0;0;12,11;0;87,89;0;0
2018;29;299133;1,50E+08;'15E7';31,25;0;0;0;54,46;14,29;0
2018;29;299136;1,60E+02;'16E1';24,62;0;0;0;75,38;0;0
2018;29;299137;1,60E+02;'16E1';100;0;0;0;0;0;0
2018;29;299177;1,60E+05;'16E4';0;34,48;20,69;0;44,83;0;0
2018;29;299201;1,60E+08;'16E7';0;0;0;0;55,58;0;44,42
2018;29;299256;1,60E+08;'16E7';5,76;0;3,48;0;71,67;13,21;5,88
2018;29;299277;1,60E+02;'16E1';8,08;0;22,22;0;34,34;0;35,35
2018;29;299280;1,60E+02;'16E1';20,75;0;20,75;0;58,51;0;0
2018;29;299283;1,60E+06;'16E5';0;0;17,89;0;82,11;0;0
2018;29;299307;1,60E+02;'16E1';16,13;0;38,71;0;19,35;0;25,81
2018;29;299338;1,60E+02;'16E1';36,23;0;35,75;0;28,02;0;0
2018;29;299339;1,50E+02;'15E1';58,55;0;28,34;0;13,11;0;0
2018;29;299345;1,60E+02;'16E1';22;0;15,25;0;62,75;0;0
2018;29;299386;1,50E+01;'15E0';0;0;7,24;0;92,76;0;0
2018;29;299389;1,50E+01;'15E0';0;0;8,73;0;91,27;0;0
2018;29;299400;1,60E+02;'16E1';9,95;0;47,92;0;38,43;0;3,7
2018;29;300057;1,60E+02;'16E1';17,06;0;0;0;0;0;82,94
2018;29;300217;1,60E+05;'16E4';0;0;100;0;0;0;0
2018;29;300218;1,60E+04;'16E3';0;0;0;0;100;0;0
2018;29;300260;1,50E+01;'15E0';0;0;0;0;0;0;100
2018;29;300266;1,60E+05;'16E4';0;0;0;0;0;0;100
2018;29;300339;1,60E+05;'16E4';0;0;40;0;60;0;0
2018;29;300398;1,60E+04;'16E3';20,4;0;28,8;0;50,8;0;0
2018;29;300405;1,60E+01;'16E0';0;0;9,48;0;59,2;0;31,32
2018;29;300436;1,60E+05;'16E4';2,35;91,85;0,33;0;5,48;0;0
2018;29;300556;1,60E+02;'16E1';0;0;0;0;100;0;0
2018;29;300624;1,70E+02;'17E1';17,88;0;31,02;0;25,55;0;25,55
2018;29;300663;1,60E+05;'16E4';6,58;9,28;8,78;0;75,36;0;0
2018;29;300709;1,50E+01;'15E0';0;0;0;0;100;0;0
2018;29;300710;1,70E+02;'17E1';0;0;0;0;0;0;100
2018;29;300737;1,50E+01;'15E0';0,35;0;0;0;0;0;99,65
2018;29;300738;1,70E+02;'17E1';0;0;0;0;0;0;100
2018;29;300756;1,50E+01;'15E0';0;0;0;0;0;0;100
2018;29;300759;1,60E+05;'16E4';54,39;0;0;0;45,61;0;0
2018;29;300760;1,60E+04;'16E3';0;0;0;0;100;0;0
2018;29;300762;1,50E+01;'15E0';100;0;0;0;0;0;0
2018;29;300766;1,50E+01;'15E0';55,56;0;0;0;44,44;0;0
2018;29;300777;1,60E+02;'16E1';33,33;0;33,33;0;0;0;33,33
2018;29;300778;1,60E+03;'16E2';9,23;15,39;4,4;0;70,98;0;0
2018;29;300789;1,60E+05;'16E4';0;0;0;0;100;0;0
2018;29;300790;1,60E+05;'16E4';0;0;100;0;0;0;0
2018;29;300799;1,60E+05;'16E4';26,53;0;38,78;0;34,69;0;0
2018;29;300814;1,70E+02;'17E1';0;0;0;0;0;0;100
2018;29;300827;1,50E+01;'15E0';100;0;0;0;0;0;0
2018;29;300839;1,60E+02;'16E1';14,13;2,3;0;0;0;0;83,57
2018;29;300852;1,70E+02;'17E1';8,28;0;0;0;0;0;91,72
2018;29;300853;1,70E+02;'17E1';0;0;0;0;0;0;100
2018;29;300881;1,60E+02;'16E1';14,79;0;29,58;0;45,07;0;10,56
2018;29;300916;1,60E+03;'16E2';6,87;37,23;0;0;55,9;0;0
2018;29;300927;1,60E+04;'16E3';20,5;0;6,25;0;73,25;0;0
