Año;Semestre;Cuatrimestre;Trimestre;Mes;SemanaAño;FcCaptura;IdStock;Stock;PesoCapturadoTotalDía;AcumuladoDía;CuotaStock;Porcentaje
2019;1;1;1;2;8;21/02/2019;99158571;POL/08C.;430,2;19990,73;230880;8,66
2019;1;1;1;2;8;22/02/2019;99158571;POL/08C.;264;20254,73;230880;8,77
2019;1;1;1;2;9;25/02/2019;99158571;POL/08C.;531,4;20786,13;230880;9
2019;1;1;1;2;9;26/02/2019;99158571;POL/08C.;330;21116,13;230880;9,15
2019;1;1;1;2;9;27/02/2019;99158571;POL/08C.;495,5;21611,63;230880;9,36
2019;1;1;1;2;9;28/02/2019;99158571;POL/08C.;210;21821,63;230880;9,45
2019;1;1;1;3;9;01/03/2019;99158571;POL/08C.;10;21831,63;230880;9,46
2019;1;1;1;3;10;06/03/2019;99158571;POL/08C.;2;21833,63;230880;9,46
2019;1;1;1;3;10;07/03/2019;99158571;POL/08C.;90;21923,63;230880;9,5
2019;1;1;1;3;10;08/03/2019;99158571;POL/08C.;70;21993,63;230880;9,53
2019;1;1;1;3;11;11/03/2019;99158571;POL/08C.;179;22172,63;230880;9,6
2019;1;1;1;3;11;12/03/2019;99158571;POL/08C.;6;22178,63;230880;9,61
2019;1;1;1;3;11;14/03/2019;99158571;POL/08C.;106;22284,63;230880;9,65
2019;1;1;1;3;11;15/03/2019;99158571;POL/08C.;115;22399,63;230880;9,7
2019;1;1;1;3;12;19/03/2019;99158571;POL/08C.;50;22449,63;230880;9,72
2019;1;1;1;3;13;29/03/2019;99158571;POL/08C.;84;22533,63;230880;9,76
2019;1;1;2;4;14;01/04/2019;99158571;POL/08C.;98;22631,63;230880;9,8
2019;1;1;2;4;16;16/04/2019;99158571;POL/08C.;4;22635,63;230880;9,8
2019;1;2;2;5;20;13/05/2019;99158571;POL/08C.;6;22641,63;230880;9,81
2019;1;2;2;5;20;14/05/2019;99158571;POL/08C.;3;22644,63;230880;9,81
2019;1;2;2;5;20;16/05/2019;99158571;POL/08C.;40;22684,63;230880;9,83
2019;1;2;2;5;21;21/05/2019;99158571;POL/08C.;10;22694,63;230880;9,83
2019;1;2;2;5;21;22/05/2019;99158571;POL/08C.;10;22704,63;230880;9,83
2019;1;2;2;5;21;24/05/2019;99158571;POL/08C.;7;22711,63;230880;9,84
2019;1;2;2;5;22;31/05/2019;99158571;POL/08C.;2;22713,63;230880;9,84
2019;1;2;2;6;24;10/06/2019;99158571;POL/08C.;7;22720,63;230880;9,84
2019;1;2;2;6;24;12/06/2019;99158571;POL/08C.;1;22721,63;230880;9,84
2019;1;2;2;6;25;21/06/2019;99158571;POL/08C.;73;22794,63;230880;9,87
2019;1;2;2;6;26;24/06/2019;99158571;POL/08C.;164;22958,63;230880;9,94
2019;1;2;2;6;26;27/06/2019;99158571;POL/08C.;34;22992,63;230880;9,96
2019;1;2;2;6;26;28/06/2019;99158571;POL/08C.;15;23007,63;230880;9,97
2019;2;2;3;7;27;01/07/2019;99158571;POL/08C.;10;23017,63;230880;9,97
2019;2;2;3;7;28;08/07/2019;99158571;POL/08C.;60;23077,63;230880;10
2019;2;2;3;7;28;11/07/2019;99158571;POL/08C.;95;23172,63;230880;10,04
2019;2;2;3;7;28;12/07/2019;99158571;POL/08C.;55;23227,63;230880;10,06
2019;2;2;3;7;29;15/07/2019;99158571;POL/08C.;10;23237,63;230880;10,06
2019;2;2;3;7;29;19/07/2019;99158571;POL/08C.;60;23297,63;230880;10,09
2019;2;2;3;7;30;24/07/2019;99158571;POL/08C.;50;23347,63;230880;10,11
2019;2;2;3;7;31;31/07/2019;99158571;POL/08C.;60;23407,63;230880;10,14
2019;2;2;3;8;32;08/08/2019;99158571;POL/08C.;30;23437,63;230880;10,15
2019;2;2;3;8;33;13/08/2019;99158571;POL/08C.;296;23733,63;230880;10,28
2019;2;2;3;8;33;14/08/2019;99158571;POL/08C.;60;23793,63;230880;10,31
2019;2;2;3;8;33;15/08/2019;99158571;POL/08C.;10;23803,63;230880;10,31
2019;2;2;3;8;34;19/08/2019;99158571;POL/08C.;85;23888,63;230880;10,35
2019;2;2;3;8;34;21/08/2019;99158571;POL/08C.;98;23986,63;230880;10,39
2019;2;2;3;8;34;22/08/2019;99158571;POL/08C.;47;24033,63;230880;10,41
2019;2;3;3;9;36;05/09/2019;99158571;POL/08C.;93;24126,63;230880;10,45
2019;2;3;3;9;37;09/09/2019;99158571;POL/08C.;85;24211,63;230880;10,49
2019;2;3;3;9;37;10/09/2019;99158571;POL/08C.;23;24234,63;230880;10,5
2019;2;3;3;9;37;11/09/2019;99158571;POL/08C.;56;24290,63;230880;10,52
2019;2;3;3;9;37;12/09/2019;99158571;POL/08C.;18;24308,63;230880;10,53
2019;2;3;3;9;37;13/09/2019;99158571;POL/08C.;72;24380,63;230880;10,56
2019;2;3;3;9;38;18/09/2019;99158571;POL/08C.;75;24455,63;230880;10,59
2019;2;3;3;9;38;19/09/2019;99158571;POL/08C.;172;24627,63;230880;10,67
2019;2;3;3;9;38;20/09/2019;99158571;POL/08C.;172;24799,63;230880;10,74
2019;2;3;3;9;39;23/09/2019;99158571;POL/08C.;177;24976,63;230880;10,82
2019;2;3;3;9;39;24/09/2019;99158571;POL/08C.;65;25041,63;230880;10,85
2019;2;3;3;9;39;25/09/2019;99158571;POL/08C.;23;25064,63;230880;10,86
2019;2;3;3;9;39;26/09/2019;99158571;POL/08C.;332;25396,63;230880;11
2019;2;3;3;9;39;27/09/2019;99158571;POL/08C.;324;25720,63;230880;11,14
2019;2;3;3;9;40;30/09/2019;99158571;POL/08C.;295;26015,63;230880;11,27
2019;2;3;4;10;40;01/10/2019;99158571;POL/08C.;290;26305,63;230880;11,39
2019;2;3;4;10;40;02/10/2019;99158571;POL/08C.;620;26925,63;230880;11,66
2019;2;3;4;10;40;03/10/2019;99158571;POL/08C.;577;27502,63;230880;11,91
2019;2;3;4;10;40;04/10/2019;99158571;POL/08C.;447;27949,63;230880;12,11
2019;2;3;4;10;41;07/10/2019;99158571;POL/08C.;670;28619,63;230880;12,4
2019;2;3;4;10;41;08/10/2019;99158571;POL/08C.;317;28936,63;230880;12,53
2019;2;3;4;10;41;09/10/2019;99158571;POL/08C.;445;29381,63;230880;12,73
2019;2;3;4;10;41;10/10/2019;99158571;POL/08C.;526;29907,63;230880;12,95
2019;2;3;4;10;41;11/10/2019;99158571;POL/08C.;826;30733,63;230880;13,31
2019;2;3;4;10;42;14/10/2019;99158571;POL/08C.;452;31185,63;230880;13,51
2019;2;3;4;10;42;15/10/2019;99158571;POL/08C.;370;31555,63;230880;13,67
2019;2;3;4;10;42;16/10/2019;99158571;POL/08C.;435;31990,63;230880;13,86
2019;2;3;4;10;42;17/10/2019;99158571;POL/08C.;682;32672,63;230880;14,15
2019;2;3;4;10;42;18/10/2019;99158571;POL/08C.;528;33200,63;230880;14,38
2019;2;3;4;10;42;19/10/2019;99158571;POL/08C.;25;33225,63;230880;14,39
2019;2;3;4;10;43;21/10/2019;99158571;POL/08C.;1040;34265,63;230880;14,84
2019;2;3;4;10;43;22/10/2019;99158571;POL/08C.;920;35185,63;230880;15,24
2019;2;3;4;10;43;23/10/2019;99158571;POL/08C.;982;36167,63;230880;15,67
2019;2;3;4;10;43;24/10/2019;99158571;POL/08C.;677;36844,63;230880;15,96
2019;2;3;4;10;43;25/10/2019;99158571;POL/08C.;1177;38021,63;230880;16,47
2019;2;3;4;10;44;28/10/2019;99158571;POL/08C.;1090;39111,63;230880;16,94
2019;2;3;4;10;44;29/10/2019;99158571;POL/08C.;1307;40418,63;230880;17,51
2019;2;3;4;10;44;30/10/2019;99158571;POL/08C.;940;41358,63;230880;17,91
2019;2;3;4;10;44;31/10/2019;99158571;POL/08C.;615;41973,63;230880;18,18
2019;2;3;4;11;44;01/11/2019;99158571;POL/08C.;60;42033,63;230880;18,21
2019;2;3;4;11;45;04/11/2019;99158571;POL/08C.;110;42143,63;230880;18,25
2019;2;3;4;11;45;06/11/2019;99158571;POL/08C.;783;42926,63;230880;18,59
2019;2;3;4;11;45;07/11/2019;99158571;POL/08C.;340;43266,63;230880;18,74
2019;2;3;4;11;46;11/11/2019;99158571;POL/08C.;1034;44300,63;230880;19,19
2019;2;3;4;11;46;12/11/2019;99158571;POL/08C.;1104;45404,63;230880;19,67
2019;2;3;4;11;46;13/11/2019;99158571;POL/08C.;377;45781,63;230880;19,83
2019;2;3;4;11;47;18/11/2019;99158571;POL/08C.;1416;47197,63;230880;20,44
2019;2;3;4;11;47;19/11/2019;99158571;POL/08C.;1834,4;49032,03;230880;21,24
2019;2;3;4;11;47;20/11/2019;99158571;POL/08C.;1614,15;50646,18;230880;21,94
2019;2;3;4;11;47;21/11/2019;99158571;POL/08C.;1344;51990,18;230880;22,52
2019;2;3;4;11;47;22/11/2019;99158571;POL/08C.;1146,5;53136,68;230880;23,01
2019;2;3;4;11;47;24/11/2019;99158571;POL/08C.;15;53151,68;230880;23,02
2019;2;3;4;11;48;25/11/2019;99158571;POL/08C.;1754,46;54906,14;230880;23,78
2019;2;3;4;11;48;26/11/2019;99158571;POL/08C.;812;55718,14;230880;24,13
2019;2;3;4;11;48;27/11/2019;99158571;POL/08C.;570;56288,14;230880;24,38
2019;2;3;4;11;48;28/11/2019;99158571;POL/08C.;1472,7;57760,84;230880;25,02
2019;2;3;4;11;48;29/11/2019;99158571;POL/08C.;1795;59555,84;230880;25,8
2019;2;3;4;12;49;02/12/2019;99158571;POL/08C.;100;59655,84;230880;25,84
2019;2;3;4;12;49;03/12/2019;99158571;POL/08C.;685;60340,84;230880;26,14
2019;2;3;4;12;49;04/12/2019;99158571;POL/08C.;1655;61995,84;230880;26,85
2019;2;3;4;12;49;05/12/2019;99158571;POL/08C.;495;62490,84;230880;27,07
2019;2;3;4;12;49;06/12/2019;99158571;POL/08C.;1505;63995,84;230880;27,72
2019;2;3;4;12;50;09/12/2019;99158571;POL/08C.;1109;65104,84;230880;28,2
2019;2;3;4;12;50;10/12/2019;99158571;POL/08C.;1373;66477,84;230880;28,79
2019;2;3;4;12;50;11/12/2019;99158571;POL/08C.;1076;67553,84;230880;29,26
2019;2;3;4;12;50;12/12/2019;99158571;POL/08C.;125;67678,84;230880;29,31
2019;2;3;4;12;51;16/12/2019;99158571;POL/08C.;880;68558,84;230880;29,69
2019;2;3;4;12;51;17/12/2019;99158571;POL/08C.;1629;70187,84;230880;30,4
2019;2;3;4;12;51;18/12/2019;99158571;POL/08C.;655;70842,84;230880;30,68
2019;2;3;4;12;51;19/12/2019;99158571;POL/08C.;480;71322,84;230880;30,89
2019;2;3;4;12;51;20/12/2019;99158571;POL/08C.;490;71812,84;230880;31,1
2019;2;3;4;12;52;23/12/2019;99158571;POL/08C.;810;72622,84;230880;31,45
2019;2;3;4;12;52;26/12/2019;99158571;POL/08C.;575;73197,84;230880;31,7
2019;2;3;4;12;52;27/12/2019;99158571;POL/08C.;531;73728,84;230880;31,93
2019;2;3;4;12;52;28/12/2019;99158571;POL/08C.;70;73798,84;230880;31,96
2019;2;3;4;12;52;29/12/2019;99158571;POL/08C.;75;73873,84;230880;32
2019;2;3;4;12;1;30/12/2019;99158571;POL/08C.;1339;75212,84;230880;32,58
2019;2;3;4;12;1;31/12/2019;99158571;POL/08C.;130;75342,84;230880;32,63
2020;1;1;1;1;1;02/01/2020;99158986;JAX/08C.;15275;15275;26459150;0,06
2020;1;1;1;1;1;03/01/2020;99158986;JAX/08C.;4443;19718;26459150;0,07
2020;1;1;1;1;1;05/01/2020;99158986;JAX/08C.;60;19778;26459150;0,07
2020;1;1;1;1;2;06/01/2020;99158986;JAX/08C.;9547;29325;26459150;0,11
2020;1;1;1;1;2;07/01/2020;99158986;JAX/08C.;42989;72314;26459150;0,27
2020;1;1;1;1;2;08/01/2020;99158986;JAX/08C.;55075;127389;26459150;0,48
2020;1;1;1;1;2;09/01/2020;99158986;JAX/08C.;8916;136305;26459150;0,52
2020;1;1;1;1;2;10/01/2020;99158986;JAX/08C.;1140;137445;26459150;0,52
2020;1;1;1;1;2;11/01/2020;99158986;JAX/08C.;96;137541;26459150;0,52
2020;1;1;1;1;3;13/01/2020;99158986;JAX/08C.;1370;138911;26459150;0,53
2020;1;1;1;1;3;14/01/2020;99158986;JAX/08C.;10912;149823;26459150;0,57
2020;1;1;1;1;3;15/01/2020;99158986;JAX/08C.;56463;206286;26459150;0,78
2020;1;1;1;1;3;16/01/2020;99158986;JAX/08C.;20605;226891;26459150;0,86
2020;1;1;1;1;3;17/01/2020;99158986;JAX/08C.;10829;237720;26459150;0,9
2020;1;1;1;1;3;18/01/2020;99158986;JAX/08C.;30;237750;26459150;0,9
2020;1;1;1;1;3;19/01/2020;99158986;JAX/08C.;1416;239166;26459150;0,9
2020;1;1;1;1;4;20/01/2020;99158986;JAX/08C.;2428;241594;26459150;0,91
2020;1;1;1;1;4;21/01/2020;99158986;JAX/08C.;14678;256272;26459150;0,97
2020;1;1;1;1;4;22/01/2020;99158986;JAX/08C.;44383;300655;26459150;1,14
2020;1;1;1;1;4;23/01/2020;99158986;JAX/08C.;34058;334713;26459150;1,27
2020;1;1;1;1;4;24/01/2020;99158986;JAX/08C.;23226;357939;26459150;1,35
2020;1;1;1;1;4;25/01/2020;99158986;JAX/08C.;125;358064;26459150;1,35
2020;1;1;1;1;4;26/01/2020;99158986;JAX/08C.;540;358604;26459150;1,36
2020;1;1;1;1;5;27/01/2020;99158986;JAX/08C.;1486;360090;26459150;1,36
2020;1;1;1;1;5;28/01/2020;99158986;JAX/08C.;21674;381764;26459150;1,44
2020;1;1;1;1;5;29/01/2020;99158986;JAX/08C.;8691;390455;26459150;1,48
2020;1;1;1;1;5;30/01/2020;99158986;JAX/08C.;32468;422923;26459150;1,6
2020;1;1;1;1;5;31/01/2020;99158986;JAX/08C.;12413;435336;26459150;1,65
2020;1;1;1;2;5;01/02/2020;99158986;JAX/08C.;84;435420;26459150;1,65
2020;1;1;1;2;5;02/02/2020;99158986;JAX/08C.;98;435518;26459150;1,65
2020;1;1;1;2;6;03/02/2020;99158986;JAX/08C.;8110;443628;26459150;1,68
2020;1;1;1;2;6;04/02/2020;99158986;JAX/08C.;8587;452215;26459150;1,71
2020;1;1;1;2;6;05/02/2020;99158986;JAX/08C.;56077;508292;26459150;1,92
2020;1;1;1;2;6;06/02/2020;99158986;JAX/08C.;102248;610540;26459150;2,31
2020;1;1;1;2;6;07/02/2020;99158986;JAX/08C.;12755;623295;26459150;2,36
2020;1;1;1;2;7;10/02/2020;99158986;JAX/08C.;25818;649113;26459150;2,45
2020;1;1;1;2;7;11/02/2020;99158986;JAX/08C.;42393;691506;26459150;2,61
2020;1;1;1;2;7;12/02/2020;99158986;JAX/08C.;45309;736815;26459150;2,78
2020;1;1;1;2;7;13/02/2020;99158986;JAX/08C.;70554;807369;26459150;3,05
2020;1;1;1;2;7;14/02/2020;99158986;JAX/08C.;17732;825101;26459150;3,12
2020;1;1;1;2;8;17/02/2020;99158986;JAX/08C.;4301;829402;26459150;3,13
2020;1;1;1;2;8;18/02/2020;99158986;JAX/08C.;96287,5;925689,5;26459150;3,5
2020;1;1;1;2;8;19/02/2020;99158986;JAX/08C.;171152;1096841,5;26459150;4,15
2020;1;1;1;2;8;20/02/2020;99158986;JAX/08C.;84503,5;1181345;26459150;4,46
2020;1;1;1;2;8;21/02/2020;99158986;JAX/08C.;17054;1198399;26459150;4,53
2020;1;1;1;2;9;24/02/2020;99158986;JAX/08C.;58826;1257225;26459150;4,75
2020;1;1;1;2;9;25/02/2020;99158986;JAX/08C.;34974;1292199;26459150;4,88
2020;1;1;1;2;9;26/02/2020;99158986;JAX/08C.;41448;1333647;26459150;5,04
2020;1;1;1;2;9;27/02/2020;99158986;JAX/08C.;67994;1401641;26459150;5,3
2020;1;1;1;2;9;28/02/2020;99158986;JAX/08C.;36145;1437786;26459150;5,43
2020;1;1;1;3;10;02/03/2020;99158986;JAX/08C.;8750;1446536;26459150;5,47
2020;1;1;1;3;10;03/03/2020;99158986;JAX/08C.;47990;1494526;26459150;5,65
2020;1;1;1;3;10;04/03/2020;99158986;JAX/08C.;68340;1562866;26459150;5,91
2020;1;1;1;3;10;05/03/2020;99158986;JAX/08C.;11392;1574258;26459150;5,95
2020;1;1;1;3;10;07/03/2020;99158986;JAX/08C.;120;1574378;26459150;5,95
2020;1;1;1;3;10;08/03/2020;99158986;JAX/08C.;258;1574636;26459150;5,95
2020;1;1;1;3;11;09/03/2020;99158986;JAX/08C.;47679;1622315;26459150;6,13
2020;1;1;1;3;11;10/03/2020;99158986;JAX/08C.;50034;1672349;26459150;6,32
2020;1;1;1;3;11;11/03/2020;99158986;JAX/08C.;68368;1740717;26459150;6,58
2020;1;1;1;3;11;12/03/2020;99158986;JAX/08C.;32677;1773394;26459150;6,7
2020;1;1;1;3;11;13/03/2020;99158986;JAX/08C.;8450;1781844;26459150;6,73
2020;1;1;1;3;11;14/03/2020;99158986;JAX/08C.;90;1781934;26459150;6,73
2020;1;1;1;3;11;15/03/2020;99158986;JAX/08C.;96;1782030;26459150;6,74
2020;1;1;1;3;12;16/03/2020;99158986;JAX/08C.;6094,2;1788124,2;26459150;6,76
2020;1;1;1;3;12;17/03/2020;99158986;JAX/08C.;22713;1810837,2;26459150;6,84
2020;1;1;1;3;12;18/03/2020;99158986;JAX/08C.;26047;1836884,2;26459150;6,94
2020;1;1;1;3;12;19/03/2020;99158986;JAX/08C.;25638;1862522,2;26459150;7,04
2020;1;1;1;3;12;20/03/2020;99158986;JAX/08C.;9184;1871706,2;26459150;7,07
2020;1;1;1;3;12;22/03/2020;99158986;JAX/08C.;204;1871910,2;26459150;7,07
2020;1;1;1;3;13;23/03/2020;99158986;JAX/08C.;14330;1886240,2;26459150;7,13
2020;1;1;1;3;13;24/03/2020;99158986;JAX/08C.;25317;1911557,2;26459150;7,22
2020;1;1;1;3;13;25/03/2020;99158986;JAX/08C.;20328;1931885,2;26459150;7,3
2020;1;1;1;3;13;26/03/2020;99158986;JAX/08C.;5629;1937514,2;26459150;7,32
2020;1;1;1;3;13;27/03/2020;99158986;JAX/08C.;4415;1941929,2;26459150;7,34
2020;1;1;1;3;13;28/03/2020;99158986;JAX/08C.;222;1942151,2;26459150;7,34
2020;1;1;1;3;13;29/03/2020;99158986;JAX/08C.;198;1942349,2;26459150;7,34
2020;1;1;1;3;14;30/03/2020;99158986;JAX/08C.;6;1942355,2;26459150;7,34
2020;1;1;1;3;14;31/03/2020;99158986;JAX/08C.;300;1942655,2;26459150;7,34
2020;1;1;2;4;14;01/04/2020;99158986;JAX/08C.;11337;1953992,2;26459150;7,38
2020;1;1;2;4;14;02/04/2020;99158986;JAX/08C.;48560;2002552,2;26459150;7,57
2020;1;1;2;4;14;03/04/2020;99158986;JAX/08C.;14987,8;2017540;26459150;7,63
2020;1;1;2;4;15;06/04/2020;99158986;JAX/08C.;33268;2050808;26459150;7,75
2020;1;1;2;4;15;07/04/2020;99158986;JAX/08C.;48141;2098949;26459150;7,93
2020;1;1;2;4;15;08/04/2020;99158986;JAX/08C.;28261;2127210;26459150;8,04
2020;1;1;2;4;15;09/04/2020;99158986;JAX/08C.;11181,2;2138391,2;26459150;8,08
2020;1;1;2;4;15;10/04/2020;99158986;JAX/08C.;9265;2147656,2;26459150;8,12
2020;1;1;2;4;16;13/04/2020;99158986;JAX/08C.;24152,2;2171808,4;26459150;8,21
2020;1;1;2;4;16;14/04/2020;99158986;JAX/08C.;21066;2192874,4;26459150;8,29
2020;1;1;2;4;16;15/04/2020;99158986;JAX/08C.;39753;2232627,4;26459150;8,44
2020;1;1;2;4;16;16/04/2020;99158986;JAX/08C.;39586,5;2272213,9;26459150;8,59
2020;1;1;2;4;16;17/04/2020;99158986;JAX/08C.;28285;2300498,9;26459150;8,69
2020;1;1;2;4;16;18/04/2020;99158986;JAX/08C.;102;2300600,9;26459150;8,69
2020;1;1;2;4;16;19/04/2020;99158986;JAX/08C.;66;2300666,9;26459150;8,7
2020;1;1;2;4;17;20/04/2020;99158986;JAX/08C.;51314;2351980,9;26459150;8,89
2020;1;1;2;4;17;21/04/2020;99158986;JAX/08C.;98743;2450723,9;26459150;9,26
2020;1;1;2;4;17;22/04/2020;99158986;JAX/08C.;117559;2568282,9;26459150;9,71
2020;1;1;2;4;17;23/04/2020;99158986;JAX/08C.;140770;2709052,9;26459150;10,24
2020;1;1;2;4;17;24/04/2020;99158986;JAX/08C.;101936,6;2810989,5;26459150;10,62
2020;1;1;2;4;17;25/04/2020;99158986;JAX/08C.;173;2811162,5;26459150;10,62
2020;1;1;2;4;17;26/04/2020;99158986;JAX/08C.;3293;2814455,5;26459150;10,64
2020;1;1;2;4;18;27/04/2020;99158986;JAX/08C.;50038;2864493,5;26459150;10,83
2020;1;1;2;4;18;28/04/2020;99158986;JAX/08C.;28579,5;2893073;26459150;10,93
2020;1;1;2;4;18;29/04/2020;99158986;JAX/08C.;20772;2913845;26459150;11,01
2020;1;1;2;4;18;30/04/2020;99158986;JAX/08C.;7013;2920858;26459150;11,04
2020;1;2;2;5;18;01/05/2020;99158986;JAX/08C.;14170;2935028;26459150;11,09
2020;1;2;2;5;18;02/05/2020;99158986;JAX/08C.;3566;2938594;26459150;11,11
2020;1;2;2;5;18;03/05/2020;99158986;JAX/08C.;772;2939366;26459150;11,11
2020;1;2;2;5;19;04/05/2020;99158986;JAX/08C.;27535;2966901;26459150;11,21
2020;1;2;2;5;19;05/05/2020;99158986;JAX/08C.;32387;2999288;26459150;11,34
2020;1;2;2;5;19;06/05/2020;99158986;JAX/08C.;26383;3025671;26459150;11,44
2020;1;2;2;5;19;07/05/2020;99158986;JAX/08C.;35172,75;3060843,75;26459150;11,57
2020;1;2;2;5;19;08/05/2020;99158986;JAX/08C.;34178,5;3095022,25;26459150;11,7
2020;1;2;2;5;19;09/05/2020;99158986;JAX/08C.;12600;3107622,25;26459150;11,74
2020;1;2;2;5;19;10/05/2020;99158986;JAX/08C.;753;3108375,25;26459150;11,75
2020;1;2;2;5;20;11/05/2020;99158986;JAX/08C.;36157,5;3144532,75;26459150;11,88
2020;1;2;2;5;20;12/05/2020;99158986;JAX/08C.;26126,5;3170659,25;26459150;11,98
2020;1;2;2;5;20;13/05/2020;99158986;JAX/08C.;33311;3203970,25;26459150;12,11
2020;1;2;2;5;20;14/05/2020;99158986;JAX/08C.;23619;3227589,25;26459150;12,2
2020;1;2;2;5;20;15/05/2020;99158986;JAX/08C.;15443,5;3243032,75;26459150;12,26
2020;1;2;2;5;20;16/05/2020;99158986;JAX/08C.;70;3243102,75;26459150;12,26
2020;1;2;2;5;20;17/05/2020;99158986;JAX/08C.;188;3243290,75;26459150;12,26
2020;1;2;2;5;21;18/05/2020;99158986;JAX/08C.;57693;3300983,75;26459150;12,48
2020;1;2;2;5;21;19/05/2020;99158986;JAX/08C.;89682,5;3390666,25;26459150;12,81
2020;1;2;2;5;21;20/05/2020;99158986;JAX/08C.;114301,5;3504967,75;26459150;13,25
2020;1;2;2;5;21;21/05/2020;99158986;JAX/08C.;89514;3594481,75;26459150;13,59
2020;1;2;2;5;21;22/05/2020;99158986;JAX/08C.;103466,5;3697948,25;26459150;13,98
2020;1;2;2;5;21;23/05/2020;99158986;JAX/08C.;380;3698328,25;26459150;13,98
2020;1;2;2;5;21;24/05/2020;99158986;JAX/08C.;24;3698352,25;26459150;13,98
2020;1;2;2;5;22;25/05/2020;99158986;JAX/08C.;56111,5;3754463,75;26459150;14,19
2020;1;2;2;5;22;26/05/2020;99158986;JAX/08C.;44338;3798801,75;26459150;14,36
2020;1;2;2;5;22;27/05/2020;99158986;JAX/08C.;63985,5;3862787,25;26459150;14,6
2020;1;2;2;5;22;28/05/2020;99158986;JAX/08C.;245357,5;4108144,75;26459150;15,53
2020;1;2;2;5;22;29/05/2020;99158986;JAX/08C.;631262,5;4739407,25;26459150;17,91
2020;1;2;2;5;22;30/05/2020;99158986;JAX/08C.;36;4739443,25;26459150;17,91
2020;1;2;2;5;22;31/05/2020;99158986;JAX/08C.;1950;4741393,25;26459150;17,92
2020;1;2;2;6;23;01/06/2020;99158986;JAX/08C.;75803;4817196,25;26459150;18,21
2020;1;2;2;6;23;02/06/2020;99158986;JAX/08C.;155208,5;4972404,75;26459150;18,79
2020;1;2;2;6;23;03/06/2020;99158986;JAX/08C.;111891;5084295,75;26459150;19,22
2020;1;2;2;6;23;04/06/2020;99158986;JAX/08C.;43621;5127916,75;26459150;19,38
2020;1;2;2;6;23;05/06/2020;99158986;JAX/08C.;43128,5;5171045,25;26459150;19,54
2020;1;2;2;6;23;06/06/2020;99158986;JAX/08C.;69;5171114,25;26459150;19,54
2020;1;2;2;6;23;07/06/2020;99158986;JAX/08C.;138;5171252,25;26459150;19,54
2020;1;2;2;6;24;08/06/2020;99158986;JAX/08C.;61528;5232780,25;26459150;19,78
2020;1;2;2;6;24;09/06/2020;99158986;JAX/08C.;117423;5350203,25;26459150;20,22
2020;1;2;2;6;24;10/06/2020;99158986;JAX/08C.;187944;5538147,25;26459150;20,93
2020;1;2;2;6;24;11/06/2020;99158986;JAX/08C.;197674;5735821,25;26459150;21,68
2020;1;2;2;6;24;12/06/2020;99158986;JAX/08C.;7683;5743504,25;26459150;21,71
2020;1;2;2;6;24;13/06/2020;99158986;JAX/08C.;90;5743594,25;26459150;21,71
2020;1;2;2;6;24;14/06/2020;99158986;JAX/08C.;80;5743674,25;26459150;21,71
2020;1;2;2;6;25;15/06/2020;99158986;JAX/08C.;59940;5803614,25;26459150;21,93
2020;1;2;2;6;25;16/06/2020;99158986;JAX/08C.;217481;6021095,25;26459150;22,76
2020;1;2;2;6;25;17/06/2020;99158986;JAX/08C.;82795;6103890,25;26459150;23,07
2020;1;2;2;6;25;18/06/2020;99158986;JAX/08C.;89076;6192966,25;26459150;23,41
2020;1;2;2;6;25;19/06/2020;99158986;JAX/08C.;132197;6325163,25;26459150;23,91
2020;1;2;2;6;25;21/06/2020;99158986;JAX/08C.;30;6325193,25;26459150;23,91
2020;1;2;2;6;26;22/06/2020;99158986;JAX/08C.;175843;6501036,25;26459150;24,57
2020;1;2;2;6;26;23/06/2020;99158986;JAX/08C.;100276;6601312,25;26459150;24,95
2020;1;2;2;6;26;24/06/2020;99158986;JAX/08C.;218324;6819636,25;26459150;25,77
2020;1;2;2;6;26;25/06/2020;99158986;JAX/08C.;298735;7118371,25;26459150;26,9
2020;1;2;2;6;26;26/06/2020;99158986;JAX/08C.;184954;7303325,25;26459150;27,6
2020;1;2;2;6;27;29/06/2020;99158986;JAX/08C.;115584;7418909,25;26459150;28,04
2020;1;2;2;6;27;30/06/2020;99158986;JAX/08C.;306839;7725748,25;26459150;29,2
2020;2;2;3;7;27;01/07/2020;99158986;JAX/08C.;287375;8013123,25;26459150;30,28
2020;2;2;3;7;27;02/07/2020;99158986;JAX/08C.;120933,5;8134056,75;26459150;30,74
2020;2;2;3;7;27;03/07/2020;99158986;JAX/08C.;86342;8220398,75;26459150;31,07
2020;2;2;3;7;28;06/07/2020;99158986;JAX/08C.;48278;8268676,75;26459150;31,25
2020;2;2;3;7;28;07/07/2020;99158986;JAX/08C.;51038;8319714,75;26459150;31,44
2020;2;2;3;7;28;08/07/2020;99158986;JAX/08C.;62921;8382635,75;26459150;31,68
2020;2;2;3;7;28;09/07/2020;99158986;JAX/08C.;67339;8449974,75;26459150;31,94
2020;2;2;3;7;28;10/07/2020;99158986;JAX/08C.;105706;8555680,75;26459150;32,34
2020;2;2;3;7;29;13/07/2020;99158986;JAX/08C.;78840;8634520,75;26459150;32,63
2020;2;2;3;7;29;14/07/2020;99158986;JAX/08C.;193404;8827924,75;26459150;33,36
2020;2;2;3;7;29;15/07/2020;99158986;JAX/08C.;256298;9084222,75;26459150;34,33
